sample,time,C0 (A),C1 (B),C2 (A'),C3 (B'),C4,C5,C6,C7
56,1528752541.356,628.00,23.75,689.00,27.87,0.00,0.00,733.00,19.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,1528752542.355,661.00,20.08,689.00,23.21,0.00,0.00,738.00,30.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,1528752543.355,635.00,23.25,683.00,18.08,0.00,0.00,692.00,22.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,1528752544.355,652.00,16.59,689.00,27.22,0.00,0.00,725.00,21.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,1528752545.354,659.00,19.06,696.00,24.59,0.00,0.00,695.00,29.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,1528752546.354,653.00,21.14,716.00,18.75,0.00,0.00,666.00,26.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,1528752547.354,634.00,17.90,737.00,27.85,0.00,0.00,753.00,27.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,1528752548.354,695.00,21.82,711.00,29.11,0.00,0.00,715.00,24.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,1528752549.354,630.00,23.52,635.00,35.60,0.00,0.00,689.00,22.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,1528752550.354,647.00,22.95,659.00,20.41,0.00,0.00,726.00,30.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,1528752551.356,671.00,18.04,697.00,24.27,0.00,0.00,696.00,28.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,1528752552.355,639.00,30.75,729.00,31.07,0.00,0.00,704.00,23.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,1528752553.355,580.00,22.06,707.00,26.79,0.00,0.00,699.00,19.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,1528752554.355,674.00,20.23,715.00,33.37,0.00,0.00,712.00,20.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,1528752555.355,659.00,30.49,734.00,35.75,0.00,0.00,715.00,32.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,1528752556.355,584.00,30.92,719.00,18.10,0.00,0.00,696.00,21.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,1528752557.355,626.00,25.70,724.00,35.69,0.00,0.00,746.00,19.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,1528752558.355,678.00,32.96,731.00,29.42,0.00,0.00,705.00,23.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,1528752559.354,657.00,32.56,670.00,23.76,0.00,0.00,650.00,12.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,1528752560.354,616.00,29.14,690.00,22.90,0.00,0.00,712.00,23.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,1528752561.354,625.00,15.15,721.00,26.93,0.00,0.00,719.00,18.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,1528752562.354,625.00,25.83,660.00,24.59,0.00,0.00,742.00,45.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,1528752563.354,685.00,28.02,741.00,29.53,0.00,0.00,709.00,31.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,1528752564.353,669.00,31.14,732.00,23.61,0.00,0.00,704.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,1528752565.353,645.00,21.41,685.00,21.36,0.00,0.00,761.00,41.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,1528752566.353,705.00,17.08,694.00,32.26,0.00,0.00,707.00,23.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,1528752567.366,620.00,13.90,737.00,24.32,0.00,0.00,764.00,31.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,1528752568.353,660.00,23.80,720.00,22.90,0.00,0.00,708.00,24.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,1528752569.354,613.00,27.53,714.00,19.68,0.00,0.00,726.00,35.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,1528752570.354,618.00,20.81,700.00,33.86,0.00,0.00,709.00,27.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,1528752571.354,636.00,20.93,737.00,18.98,0.00,0.00,707.00,22.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,1528752572.354,665.00,21.72,688.00,29.73,0.00,0.00,744.00,35.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,1528752573.354,664.00,27.25,676.00,28.29,0.00,0.00,745.00,35.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89,1528752574.354,633.00,16.93,713.00,39.05,0.00,0.00,771.00,31.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,1528752575.354,681.00,21.93,726.00,25.87,0.00,0.00,677.00,27.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,1528752576.354,666.00,23.58,689.00,27.14,0.00,0.00,742.00,20.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,1528752577.353,624.00,25.53,737.00,20.44,0.00,0.00,692.00,29.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,1528752578.353,623.00,29.25,692.00,25.98,0.00,0.00,714.00,33.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,1528752579.353,639.00,31.29,688.00,21.12,0.00,0.00,710.00,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95,1528752580.353,646.00,18.45,713.00,34.83,0.00,0.00,702.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,1528752581.353,614.00,30.70,695.00,23.82,0.00,0.00,666.00,32.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97,1528752582.352,633.00,13.00,681.00,23.59,0.00,0.00,716.00,34.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,1528752583.352,626.00,27.94,685.00,20.56,0.00,0.00,671.00,24.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,1528752584.352,643.00,36.00,709.00,19.12,0.00,0.00,718.00,22.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,1528752585.352,640.00,23.24,717.00,29.33,0.00,0.00,701.00,24.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,1528752586.352,665.00,23.63,677.00,27.73,0.00,0.00,710.00,24.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,1528752587.353,644.00,17.40,733.00,31.02,0.00,0.00,714.00,30.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,1528752588.353,649.00,26.60,709.00,29.64,0.00,0.00,704.00,27.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,1528752589.353,673.00,18.32,703.00,24.36,0.00,0.00,712.00,30.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,1528752590.353,641.00,25.05,657.00,22.26,0.00,0.00,727.00,35.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,1528752591.353,636.00,15.07,699.00,19.17,0.00,0.00,701.00,26.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,1528752592.353,638.00,34.67,671.00,20.89,0.00,0.00,730.00,25.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,1528752593.353,644.00,31.77,621.00,24.29,0.00,0.00,668.00,31.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,1528752594.353,588.00,27.84,699.00,26.48,0.00,0.00,717.00,31.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,1528752595.352,588.00,13.06,704.00,30.12,0.00,0.00,743.00,28.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,1528752596.352,609.00,20.79,676.00,22.86,0.00,0.00,767.00,24.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,1528752597.352,628.00,23.70,688.00,16.45,0.00,0.00,718.00,22.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,1528752598.352,663.00,23.38,592.00,27.36,0.00,0.00,755.00,28.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114,1528752599.352,658.00,22.30,598.00,19.37,0.00,0.00,718.00,28.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,1528752600.351,651.00,29.30,556.00,28.10,0.00,0.00,772.00,24.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,1528752601.351,658.00,25.64,628.00,24.58,0.00,0.00,761.00,29.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117,1528752602.351,622.00,25.51,599.00,24.96,0.00,0.00,750.00,27.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,1528752603.351,613.00,27.53,608.00,22.99,0.00,0.00,721.00,35.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119,1528752604.352,648.00,25.55,557.00,24.90,0.00,0.00,729.00,32.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,1528752605.352,609.00,25.10,616.00,18.33,0.00,0.00,732.00,29.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
121,1528752606.352,599.00,14.79,629.00,24.61,0.00,0.00,763.00,28.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122,1528752607.352,813.00,146.67,636.00,100.62,0.00,0.00,465.00,112.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123,1528752608.352,988.00,37.38,875.00,29.67,0.00,0.00,853.00,17.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124,1528752609.352,959.00,31.57,932.00,31.37,0.00,0.00,919.00,15.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
125,1528752610.352,1006.00,42.09,1013.00,24.13,0.00,0.00,969.00,37.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
126,1528752611.352,586.00,162.35,532.00,160.50,0.00,0.00,513.00,142.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,1528752612.351,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
128,1528752613.351,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
129,1528759069.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130,1528759070.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
131,1528759071.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
132,1528759072.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
133,1528759073.979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
134,1528759074.979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,1528759075.979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
136,1528759076.979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,1528759077.979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,1528759078.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
139,1528759079.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
140,1528759080.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
141,1528759081.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142,1528759082.978,673.00,131.76,648.00,114.94,0.00,0.00,680.00,128.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
143,1528759083.978,432.00,121.46,597.00,141.37,0.00,0.00,911.00,127.39,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
144,1528759084.978,586.00,154.76,441.00,62.15,0.00,0.00,999.00,104.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
145,1528759085.978,645.00,161.89,793.00,59.72,0.00,0.00,1032.00,44.84,1.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00
146,1528759086.978,580.00,147.52,870.00,51.60,0.00,0.00,1005.00,38.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
147,1528759087.977,893.00,128.60,706.00,105.63,0.00,0.00,935.00,101.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
148,1528759088.977,745.00,154.43,632.00,120.28,0.00,0.00,1020.00,29.59,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
149,1528759089.977,721.00,159.54,826.00,87.59,0.00,0.00,975.00,101.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
150,1528759090.978,1193.00,129.25,1110.00,177.78,0.00,0.00,1051.00,49.47,715.00,134.29,0.00,0.00,0.00,0.00,0.00,0.00
151,1528759091.978,1120.00,123.37,1223.00,110.59,0.00,0.00,973.00,67.73,975.00,24.42,0.00,0.00,2.00,1.33,0.00,0.00
152,1528759092.978,1225.00,131.79,792.00,44.69,0.00,0.00,1000.00,31.52,1011.00,40.29,1.00,1.00,1.00,1.00,0.00,0.00
153,1528759093.978,1015.00,127.33,1128.00,134.47,0.00,0.00,946.00,38.79,962.00,44.22,0.00,0.00,1.00,1.00,0.00,0.00
154,1528759094.978,1169.00,102.56,895.00,92.73,0.00,0.00,921.00,105.27,989.00,30.89,1.00,1.00,1.00,1.00,0.00,0.00
155,1528759095.978,1348.00,145.71,945.00,115.04,0.00,0.00,905.00,44.55,1005.00,39.25,1.00,1.00,0.00,0.00,0.00,0.00
156,1528759096.977,1119.00,106.06,1111.00,114.25,0.00,0.00,967.00,64.58,925.00,27.70,1.00,1.00,1.00,1.00,0.00,0.00
157,1528759097.977,1134.00,98.63,1212.00,91.98,0.00,0.00,885.00,36.46,886.00,34.84,0.00,0.00,0.00,0.00,0.00,0.00
158,1528759098.977,1039.00,100.43,1105.00,91.87,0.00,0.00,837.00,23.62,916.00,28.53,0.00,0.00,1.00,1.00,0.00,0.00
159,1528759099.977,1067.00,122.28,1060.00,112.70,0.00,0.00,928.00,26.41,945.00,24.09,0.00,0.00,2.00,1.33,0.00,0.00
160,1528759100.977,976.00,95.55,938.00,109.28,0.00,0.00,704.00,106.88,941.00,29.38,0.00,0.00,1.00,1.00,0.00,0.00
161,1528759101.977,1179.00,138.68,1137.00,105.75,0.00,0.00,673.00,77.06,923.00,33.07,0.00,0.00,1.00,1.00,0.00,0.00
162,1528759102.977,1320.00,123.10,1173.00,117.72,0.00,0.00,666.00,39.61,987.00,33.96,0.00,0.00,0.00,0.00,0.00,0.00
163,1528759103.977,1243.00,128.67,1168.00,130.82,0.00,0.00,572.00,29.54,970.00,36.36,0.00,0.00,0.00,0.00,0.00,0.00
164,1528759104.977,1284.00,127.30,1191.00,73.43,0.00,0.00,584.00,34.13,921.00,29.53,0.00,0.00,0.00,0.00,0.00,0.00
165,1528759105.976,1347.00,69.79,1121.00,112.54,0.00,0.00,701.00,38.37,1018.00,43.43,0.00,0.00,0.00,0.00,0.00,0.00
166,1528759106.976,1168.00,104.78,1104.00,134.96,0.00,0.00,729.00,34.33,971.00,33.28,2.00,1.33,0.00,0.00,0.00,0.00
167,1528759107.976,1227.00,108.06,1171.00,112.21,0.00,0.00,635.00,63.20,1024.00,37.21,1.00,1.00,0.00,0.00,0.00,0.00
168,1528759108.977,1268.00,126.12,955.00,110.24,0.00,0.00,497.00,26.83,974.00,20.77,0.00,0.00,1.00,1.00,0.00,0.00
169,1528759109.977,1260.00,119.74,1101.00,112.20,0.00,0.00,608.00,41.31,993.00,43.79,1.00,1.00,0.00,0.00,0.00,0.00
170,1528759110.977,1324.00,109.12,934.00,101.13,0.00,0.00,540.00,41.66,1046.00,32.26,0.00,0.00,2.00,1.33,0.00,0.00
171,1528759111.977,1336.00,95.79,1054.00,91.85,0.00,0.00,485.00,42.88,1043.00,26.63,1.00,1.00,1.00,1.00,0.00,0.00
172,1528759112.977,1118.00,91.87,1110.00,96.17,0.00,0.00,496.00,35.53,1038.00,32.89,1.00,1.00,1.00,1.00,0.00,0.00
173,1528759113.977,1340.00,94.40,1141.00,149.29,0.00,0.00,520.00,56.51,960.00,38.36,0.00,0.00,0.00,0.00,0.00,0.00
174,1528759114.976,1225.00,94.13,1085.00,124.42,0.00,0.00,558.00,40.87,1046.00,27.50,2.00,1.33,0.00,0.00,0.00,0.00
175,1528759115.976,1322.00,120.68,1265.00,99.54,0.00,0.00,480.00,38.44,973.00,29.89,0.00,0.00,0.00,0.00,0.00,0.00
176,1528759116.976,1301.00,158.53,1076.00,118.73,0.00,0.00,386.00,27.90,1022.00,27.15,0.00,0.00,0.00,0.00,0.00,0.00
177,1528759117.976,1322.00,109.41,988.00,92.84,0.00,0.00,448.00,93.71,1038.00,38.90,1.00,1.00,0.00,0.00,0.00,0.00
178,1528759118.976,1218.00,129.33,934.00,103.15,0.00,0.00,385.00,53.88,970.00,33.10,0.00,0.00,1.00,1.00,0.00,0.00
179,1528759119.976,1078.00,120.40,1101.00,97.70,0.00,0.00,321.00,27.06,1010.00,31.38,0.00,0.00,0.00,0.00,0.00,0.00
180,1528759120.976,1011.00,99.00,970.00,104.46,0.00,0.00,360.00,48.97,966.00,36.22,1.00,1.00,1.00,1.00,0.00,0.00
181,1528759121.976,1294.00,111.01,831.00,93.46,0.00,0.00,322.00,33.26,1013.00,29.06,0.00,0.00,0.00,0.00,0.00,0.00
182,1528759122.975,1204.00,98.49,1015.00,112.56,0.00,0.00,367.00,50.00,884.00,96.59,0.00,0.00,0.00,0.00,0.00,0.00
183,1528759123.975,1309.00,115.83,1175.00,95.98,0.00,0.00,326.00,39.81,997.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00
184,1528759124.975,1185.00,124.06,1026.00,140.04,0.00,0.00,361.00,46.53,928.00,97.44,1.00,1.00,1.00,1.00,0.00,0.00
185,1528759125.976,1140.00,119.49,1252.00,114.48,0.00,0.00,435.00,95.94,941.00,27.10,0.00,0.00,1.00,1.00,0.00,0.00
186,1528759126.976,1455.00,108.30,1092.00,132.03,0.00,0.00,360.00,26.71,971.00,40.62,0.00,0.00,1.00,1.00,0.00,0.00
187,1528759127.976,1194.00,110.54,1032.00,116.91,0.00,0.00,303.00,43.77,1007.00,34.26,2.00,1.33,0.00,0.00,0.00,0.00
188,1528759128.976,1210.00,108.25,964.00,125.94,0.00,0.00,330.00,37.15,1025.00,24.19,1.00,1.00,1.00,1.00,0.00,0.00
189,1528759129.976,1033.00,116.76,970.00,117.62,0.00,0.00,375.00,54.25,1075.00,24.78,0.00,0.00,0.00,0.00,0.00,0.00
